Japanese barberry,44.4561,-76.3794
Japanese barberry,42.9649,-81.2952
Japanese barberry,43.2408,-81.8808
Japanese barberry,43.9087,-77.2655
Japanese barberry,43.3676,-79.8581
Japanese barberry,43.3337,-79.8859
Japanese barberry,43.3333,-79.8872
Japanese barberry,43.1769,-79.5332
Japanese barberry,43.1759,-79.5339
Japanese barberry,43.1571,-79.0906
Japanese barberry,43.157,-79.0911
Japanese barberry,43.1478,-79.1205
Japanese barberry,43.1519,-79.0999
Japanese barberry,43.1694,-79.5156
Japanese barberry,43.1679,-79.5135
Japanese barberry,42.2796,-81.8475
Japanese barberry,44.3241,-78.3126
Japanese barberry,44.0013,-78.1676
Japanese barberry,43.3685,-80.3638
Japanese barberry,43.368,-80.3637
Japanese barberry,43.3675,-80.3633
Japanese barberry,43.367,-80.363
Japanese barberry,43.381,-80.3547
Japanese barberry,43.3809,-80.3598
Japanese barberry,43.3773,-80.3629
Japanese barberry,43.3773,-80.3629
Japanese barberry,43.3772,-80.363
Japanese barberry,43.3772,-80.3629
Japanese barberry,43.3772,-80.3629
Japanese barberry,43.3772,-80.3628
Japanese barberry,43.3764,-80.3619
Japanese barberry,43.374,-80.3505
Japanese barberry,43.3709,-80.3516
Japanese barberry,43.3709,-80.3516
